Objectnummer,street,huisnummer,postcode,city,Country,Longitude,Latitude,maps_url,Province
795351520,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7152343,52.2978573,"https://www.google.com/maps?q=52.2978573,4.7152343",North Holland
795351521,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.715636,52.2976389,"https://www.google.com/maps?q=52.2976389,4.715636",North Holland
795351522,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7155367,52.2976914,"https://www.google.com/maps?q=52.2976914,4.7155367",North Holland
795351523,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7157332,52.297585,"https://www.google.com/maps?q=52.297585,4.7157332",North Holland
795351524,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7154345,52.297746,"https://www.google.com/maps?q=52.297746,4.7154345",North Holland
795351525,Kruisweg,751,2132 NE,Hoofddorp,Netherlands,4.7153345,52.2977997,"https://www.google.com/maps?q=52.2977997,4.7153345",North Holland
795351526,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7168309,52.2967766,"https://www.google.com/maps?q=52.2967766,4.7168309",North Holland
795351527,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7168172,52.2968296,"https://www.google.com/maps?q=52.2968296,4.7168172",North Holland
795351528,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7166194,52.2967169,"https://www.google.com/maps?q=52.2967169,4.7166194",North Holland
795351529,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7168104,52.2968851,"https://www.google.com/maps?q=52.2968851,4.7168104",North Holland
795351530,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.716799,52.2969393,"https://www.google.com/maps?q=52.2969393,4.716799",North Holland
795351531,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7167316,52.2970484,"https://www.google.com/maps?q=52.2970484,4.7167316",North Holland
795351532,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7165317,52.2971554,"https://www.google.com/maps?q=52.2971554,4.7165317",North Holland
795351533,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.716133,52.2973699,"https://www.google.com/maps?q=52.2973699,4.716133",North Holland
795351534,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7166333,52.2971009,"https://www.google.com/maps?q=52.2971009,4.7166333",North Holland
795351535,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7167909,52.2969942,"https://www.google.com/maps?q=52.2969942,4.7167909",North Holland
795351536,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7159318,52.2974798,"https://www.google.com/maps?q=52.2974798,4.7159318",North Holland
795351537,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7163303,52.2972633,"https://www.google.com/maps?q=52.2972633,4.7163303",North Holland
795351538,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7160334,52.2974253,"https://www.google.com/maps?q=52.2974253,4.7160334",North Holland
795351539,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7164295,52.2972091,"https://www.google.com/maps?q=52.2972091,4.7164295",North Holland
795351540,Rijnlanderweg,855A,2132 NM,Hoofddorp,Netherlands,4.7162297,52.2973178,"https://www.google.com/maps?q=52.2973178,4.7162297",North Holland
795351541,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138752,52.2982805,"https://www.google.com/maps?q=52.2982805,4.7138752",North Holland
795351542,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138566,52.2983916,"https://www.google.com/maps?q=52.2983916,4.7138566",North Holland
795351543,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138656,52.2983365,"https://www.google.com/maps?q=52.2983365,4.7138656",North Holland
795351544,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7139181,52.2982279,"https://www.google.com/maps?q=52.2982279,4.7139181",North Holland
795351545,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138319,52.2985014,"https://www.google.com/maps?q=52.2985014,4.7138319",North Holland
795351546,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138035,52.2986095,"https://www.google.com/maps?q=52.2986095,4.7138035",North Holland
795351547,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7134474,52.2988218,"https://www.google.com/maps?q=52.2988218,4.7134474",North Holland
795351548,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138181,52.2985544,"https://www.google.com/maps?q=52.2985544,4.7138181",North Holland
795351549,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7138403,52.298447,"https://www.google.com/maps?q=52.298447,4.7138403",North Holland
795351550,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7132464,52.2989317,"https://www.google.com/maps?q=52.2989317,4.7132464",North Holland
795351551,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7136465,52.2987151,"https://www.google.com/maps?q=52.2987151,4.7136465",North Holland
795351552,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.713349,52.2988771,"https://www.google.com/maps?q=52.2988771,4.713349",North Holland
795351553,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7137457,52.2986636,"https://www.google.com/maps?q=52.2986636,4.7137457",North Holland
795351554,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7135459,52.2987697,"https://www.google.com/maps?q=52.2987697,4.7135459",North Holland
795351557,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7131124,52.2977304,"https://www.google.com/maps?q=52.2977304,4.7131124",North Holland
795351564,Kruisweg,755F,2132 NE,Hoofddorp,Netherlands,4.7131326,52.2976757,"https://www.google.com/maps?q=52.2976757,4.7131326",North Holland
795351570,Kruisweg,773,2132 NG,Hoofddorp,Netherlands,4.711486,52.2988666,"https://www.google.com/maps?q=52.2988666,4.711486",North Holland
795351574,Kruisweg,785C,2132 NG,Hoofddorp,Netherlands,4.7113875,52.2989214,"https://www.google.com/maps?q=52.2989214,4.7113875",North Holland
795351579,Kruisweg,765,2132 NG,Hoofddorp,Netherlands,4.7122533,52.2990341,"https://www.google.com/maps?q=52.2990341,4.7122533",North Holland
795351580,Kruisweg,765,2132 NG,Hoofddorp,Netherlands,4.7122824,52.2989805,"https://www.google.com/maps?q=52.2989805,4.7122824",North Holland
795351581,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7118005,52.3001179,"https://www.google.com/maps?q=52.3001179,4.7118005",North Holland
795351582,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.711903,52.2998449,"https://www.google.com/maps?q=52.2998449,4.711903",North Holland
795351583,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7121291,52.2993029,"https://www.google.com/maps?q=52.2993029,4.7121291",North Holland
795351584,Kruisweg,765,2132 NG,Hoofddorp,Netherlands,4.7122079,52.299142,"https://www.google.com/maps?q=52.299142,4.7122079",North Holland
795351585,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7118516,52.2999527,"https://www.google.com/maps?q=52.2999527,4.7118516",North Holland
795351586,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7119338,52.2997938,"https://www.google.com/maps?q=52.2997938,4.7119338",North Holland
795351587,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7121537,52.2992493,"https://www.google.com/maps?q=52.2992493,4.7121537",North Holland
795351588,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7119601,52.2997398,"https://www.google.com/maps?q=52.2997398,4.7119601",North Holland
795351589,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.711991,52.2996291,"https://www.google.com/maps?q=52.2996291,4.711991",North Holland
795351590,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7119771,52.2996861,"https://www.google.com/maps?q=52.2996861,4.7119771",North Holland
795351591,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7120156,52.2995746,"https://www.google.com/maps?q=52.2995746,4.7120156",North Holland
795351592,Kruisweg,765,2132 NG,Hoofddorp,Netherlands,4.7122301,52.2990889,"https://www.google.com/maps?q=52.2990889,4.7122301",North Holland
795351593,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7120467,52.2995205,"https://www.google.com/maps?q=52.2995205,4.7120467",North Holland
795351594,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7118461,52.3000075,"https://www.google.com/maps?q=52.3000075,4.7118461",North Holland
795351595,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7118184,52.3000634,"https://www.google.com/maps?q=52.3000634,4.7118184",North Holland
795351596,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7120751,52.2994674,"https://www.google.com/maps?q=52.2994674,4.7120751",North Holland
795351597,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7120899,52.2994132,"https://www.google.com/maps?q=52.2994132,4.7120899",North Holland
795351598,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7118821,52.2999019,"https://www.google.com/maps?q=52.2999019,4.7118821",North Holland
795351599,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7121199,52.2993567,"https://www.google.com/maps?q=52.2993567,4.7121199",North Holland
795351600,Kruisweg,765,2132 NG,Hoofddorp,Netherlands,4.7121852,52.2991961,"https://www.google.com/maps?q=52.2991961,4.7121852",North Holland
795351601,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208218,52.302176,"https://www.google.com/maps?q=52.302176,4.7208218",North Holland
795351602,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.720816,52.3022845,"https://www.google.com/maps?q=52.3022845,4.720816",North Holland
795351603,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208251,52.3021212,"https://www.google.com/maps?q=52.3021212,4.7208251",North Holland
795351604,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208248,52.3022297,"https://www.google.com/maps?q=52.3022297,4.7208248",North Holland
795351605,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7207973,52.3023938,"https://www.google.com/maps?q=52.3023938,4.7207973",North Holland
795351606,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208264,52.3020131,"https://www.google.com/maps?q=52.3020131,4.7208264",North Holland
795351607,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7207973,52.3023397,"https://www.google.com/maps?q=52.3023397,4.7207973",North Holland
795351608,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208128,52.3020675,"https://www.google.com/maps?q=52.3020675,4.7208128",North Holland
795351609,Rijnlanderweg,795,2132 NK,Hoofddorp,Netherlands,4.7226693,52.300664,"https://www.google.com/maps?q=52.300664,4.7226693",North Holland
795351610,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7226386,52.3007744,"https://www.google.com/maps?q=52.3007744,4.7226386",North Holland
795351611,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7225829,52.3010448,"https://www.google.com/maps?q=52.3010448,4.7225829",North Holland
795351612,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7223896,52.3011517,"https://www.google.com/maps?q=52.3011517,4.7223896",North Holland
795351613,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7226197,52.3008819,"https://www.google.com/maps?q=52.3008819,4.7226197",North Holland
795351614,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7225893,52.3009925,"https://www.google.com/maps?q=52.3009925,4.7225893",North Holland
795351615,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7224872,52.3010996,"https://www.google.com/maps?q=52.3010996,4.7224872",North Holland
795351616,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7226315,52.3008289,"https://www.google.com/maps?q=52.3008289,4.7226315",North Holland
795351617,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7225733,52.3009385,"https://www.google.com/maps?q=52.3009385,4.7225733",North Holland
795351618,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.72262,52.3007208,"https://www.google.com/maps?q=52.3007208,4.72262",North Holland
795351619,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7222896,52.301204,"https://www.google.com/maps?q=52.301204,4.7222896",North Holland
795351620,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7220918,52.3013125,"https://www.google.com/maps?q=52.3013125,4.7220918",North Holland
795351621,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7218903,52.3014195,"https://www.google.com/maps?q=52.3014195,4.7218903",North Holland
795351622,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.721497,52.3016315,"https://www.google.com/maps?q=52.3016315,4.721497",North Holland
795351623,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7219902,52.3013649,"https://www.google.com/maps?q=52.3013649,4.7219902",North Holland
795351624,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.722191,52.3012586,"https://www.google.com/maps?q=52.3012586,4.722191",North Holland
795351625,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7216949,52.3015249,"https://www.google.com/maps?q=52.3015249,4.7216949",North Holland
795351626,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7217904,52.3014732,"https://www.google.com/maps?q=52.3014732,4.7217904",North Holland
795351627,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7212957,52.3017414,"https://www.google.com/maps?q=52.3017414,4.7212957",North Holland
795351628,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7211948,52.3017951,"https://www.google.com/maps?q=52.3017951,4.7211948",North Holland
795351629,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7213976,52.3016868,"https://www.google.com/maps?q=52.3016868,4.7213976",North Holland
795351630,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7215926,52.3015794,"https://www.google.com/maps?q=52.3015794,4.7215926",North Holland
795351631,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208931,52.3019599,"https://www.google.com/maps?q=52.3019599,4.7208931",North Holland
795351632,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7210949,52.3018492,"https://www.google.com/maps?q=52.3018492,4.7210949",North Holland
795351633,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7209966,52.3019038,"https://www.google.com/maps?q=52.3019038,4.7209966",North Holland
795351634,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7199345,52.3018473,"https://www.google.com/maps?q=52.3018473,4.7199345",North Holland
795351635,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7199307,52.3017936,"https://www.google.com/maps?q=52.3017936,4.7199307",North Holland
795351636,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7199274,52.3017379,"https://www.google.com/maps?q=52.3017379,4.7199274",North Holland
795351637,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7199844,52.3016841,"https://www.google.com/maps?q=52.3016841,4.7199844",North Holland
795351638,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7199858,52.3016289,"https://www.google.com/maps?q=52.3016289,4.7199858",North Holland
795351639,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200025,52.3015741,"https://www.google.com/maps?q=52.3015741,4.7200025",North Holland
795351640,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200109,52.3015205,"https://www.google.com/maps?q=52.3015205,4.7200109",North Holland
795351641,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200038,52.3014656,"https://www.google.com/maps?q=52.3014656,4.7200038",North Holland
795351642,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200122,52.301412,"https://www.google.com/maps?q=52.301412,4.7200122",North Holland
795351643,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200089,52.3013576,"https://www.google.com/maps?q=52.3013576,4.7200089",North Holland
795351644,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7216707,52.3000598,"https://www.google.com/maps?q=52.3000598,4.7216707",North Holland
795351645,Rijnlanderweg,811,2132 NL,Hoofddorp,Netherlands,4.7216188,52.3000048,"https://www.google.com/maps?q=52.3000048,4.7216188",North Holland
795351646,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.721647,52.3001694,"https://www.google.com/maps?q=52.3001694,4.721647",North Holland
795351647,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7216084,52.3002774,"https://www.google.com/maps?q=52.3002774,4.7216084",North Holland
795351648,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7216325,52.3002224,"https://www.google.com/maps?q=52.3002224,4.7216325",North Holland
795351649,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7216631,52.300115,"https://www.google.com/maps?q=52.300115,4.7216631",North Holland
795351650,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7216178,52.3003317,"https://www.google.com/maps?q=52.3003317,4.7216178",North Holland
795351651,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7205769,52.3010319,"https://www.google.com/maps?q=52.3010319,4.7205769",North Holland
795351652,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7207698,52.3009244,"https://www.google.com/maps?q=52.3009244,4.7207698",North Holland
795351653,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7204767,52.3010864,"https://www.google.com/maps?q=52.3010864,4.7204767",North Holland
795351654,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7202366,52.3011393,"https://www.google.com/maps?q=52.3011393,4.7202366",North Holland
795351655,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7201366,52.3011934,"https://www.google.com/maps?q=52.3011934,4.7201366",North Holland
795351656,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200756,52.3012483,"https://www.google.com/maps?q=52.3012483,4.7200756",North Holland
795351657,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7200337,52.3013048,"https://www.google.com/maps?q=52.3013048,4.7200337",North Holland
795351658,Rijnlanderweg,797,2132 NK,Hoofddorp,Netherlands,4.7215935,52.3003856,"https://www.google.com/maps?q=52.3003856,4.7215935",North Holland
795351659,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.721568,52.3004406,"https://www.google.com/maps?q=52.3004406,4.721568",North Holland
795351660,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7212714,52.3006575,"https://www.google.com/maps?q=52.3006575,4.7212714",North Holland
795351661,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7214669,52.3005491,"https://www.google.com/maps?q=52.3005491,4.7214669",North Holland
795351662,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7215678,52.300495,"https://www.google.com/maps?q=52.300495,4.7215678",North Holland
795351663,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7211685,52.30071,"https://www.google.com/maps?q=52.30071,4.7211685",North Holland
795351664,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7213637,52.3006036,"https://www.google.com/maps?q=52.3006036,4.7213637",North Holland
795351665,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7210679,52.3007645,"https://www.google.com/maps?q=52.3007645,4.7210679",North Holland
795351666,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.720678,52.3009766,"https://www.google.com/maps?q=52.3009766,4.720678",North Holland
795351667,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7208717,52.3008699,"https://www.google.com/maps?q=52.3008699,4.7208717",North Holland
795351668,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7209677,52.3008182,"https://www.google.com/maps?q=52.3008182,4.7209677",North Holland
795351669,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7197295,52.3022378,"https://www.google.com/maps?q=52.3022378,4.7197295",North Holland
795351670,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7197156,52.3023463,"https://www.google.com/maps?q=52.3023463,4.7197156",North Holland
795351671,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7196872,52.3024565,"https://www.google.com/maps?q=52.3024565,4.7196872",North Holland
795351672,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7196955,52.3025115,"https://www.google.com/maps?q=52.3025115,4.7196955",North Holland
795351673,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7197235,52.3022921,"https://www.google.com/maps?q=52.3022921,4.7197235",North Holland
795351674,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7197005,52.3025668,"https://www.google.com/maps?q=52.3025668,4.7197005",North Holland
795351675,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.719736,52.3024033,"https://www.google.com/maps?q=52.3024033,4.719736",North Holland
795351676,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7195735,52.3026764,"https://www.google.com/maps?q=52.3026764,4.7195735",North Holland
795351677,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7194725,52.3027309,"https://www.google.com/maps?q=52.3027309,4.7194725",North Holland
795351678,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7197074,52.302621,"https://www.google.com/maps?q=52.302621,4.7197074",North Holland
795351679,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7183063,52.3033899,"https://www.google.com/maps?q=52.3033899,4.7183063",North Holland
795351680,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7185054,52.3032784,"https://www.google.com/maps?q=52.3032784,4.7185054",North Holland
795351681,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7176918,52.3037166,"https://www.google.com/maps?q=52.3037166,4.7176918",North Holland
795351682,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7181457,52.3034432,"https://www.google.com/maps?q=52.3034432,4.7181457",North Holland
795351683,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7180438,52.3034969,"https://www.google.com/maps?q=52.3034969,4.7180438",North Holland
795351684,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7179443,52.3035511,"https://www.google.com/maps?q=52.3035511,4.7179443",North Holland
795351685,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7178389,52.3036056,"https://www.google.com/maps?q=52.3036056,4.7178389",North Holland
795351686,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7177324,52.3036617,"https://www.google.com/maps?q=52.3036617,4.7177324",North Holland
795351687,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.719369,52.3027872,"https://www.google.com/maps?q=52.3027872,4.719369",North Holland
795351688,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7189597,52.3030057,"https://www.google.com/maps?q=52.3030057,4.7189597",North Holland
795351689,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7191675,52.302895,"https://www.google.com/maps?q=52.302895,4.7191675",North Holland
795351690,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7192687,52.3028409,"https://www.google.com/maps?q=52.3028409,4.7192687",North Holland
795351691,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.718858,52.3030603,"https://www.google.com/maps?q=52.3030603,4.718858",North Holland
795351692,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7190646,52.3029495,"https://www.google.com/maps?q=52.3029495,4.7190646",North Holland
795351693,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7187572,52.3031148,"https://www.google.com/maps?q=52.3031148,4.7187572",North Holland
795351694,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7185576,52.3032227,"https://www.google.com/maps?q=52.3032227,4.7185576",North Holland
795351695,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186549,52.3031685,"https://www.google.com/maps?q=52.3031685,4.7186549",North Holland
795351696,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7156992,52.3036491,"https://www.google.com/maps?q=52.3036491,4.7156992",North Holland
795351697,Weg om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7157052,52.3037045,"https://www.google.com/maps?q=52.3037045,4.7157052",North Holland
795351698,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7187194,52.301564,"https://www.google.com/maps?q=52.301564,4.7187194",North Holland
795351699,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7187063,52.3016214,"https://www.google.com/maps?q=52.3016214,4.7187063",North Holland
795351700,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186198,52.301897,"https://www.google.com/maps?q=52.301897,4.7186198",North Holland
795351701,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186815,52.3016764,"https://www.google.com/maps?q=52.3016764,4.7186815",North Holland
795351702,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186413,52.3017304,"https://www.google.com/maps?q=52.3017304,4.7186413",North Holland
795351703,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186902,52.3017855,"https://www.google.com/maps?q=52.3017855,4.7186902",North Holland
795351704,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186513,52.3018404,"https://www.google.com/maps?q=52.3018404,4.7186513",North Holland
795351705,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186549,52.3019533,"https://www.google.com/maps?q=52.3019533,4.7186549",North Holland
795351706,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7183591,52.3022278,"https://www.google.com/maps?q=52.3022278,4.7183591",North Holland
795351707,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186263,52.3020084,"https://www.google.com/maps?q=52.3020084,4.7186263",North Holland
795351708,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7186046,52.3020625,"https://www.google.com/maps?q=52.3020625,4.7186046",North Holland
795351709,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7185761,52.3021171,"https://www.google.com/maps?q=52.3021171,4.7185761",North Holland
795351710,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7184634,52.3021716,"https://www.google.com/maps?q=52.3021716,4.7184634",North Holland
795351711,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7182743,52.3022832,"https://www.google.com/maps?q=52.3022832,4.7182743",North Holland
795351712,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7177169,52.302556,"https://www.google.com/maps?q=52.302556,4.7177169",North Holland
795351713,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7181606,52.3023376,"https://www.google.com/maps?q=52.3023376,4.7181606",North Holland
795351714,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7180611,52.3023913,"https://www.google.com/maps?q=52.3023913,4.7180611",North Holland
795351715,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.717886,52.3024451,"https://www.google.com/maps?q=52.3024451,4.717886",North Holland
795351716,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7177709,52.3024995,"https://www.google.com/maps?q=52.3024995,4.7177709",North Holland
795351717,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7176721,52.3026112,"https://www.google.com/maps?q=52.3026112,4.7176721",North Holland
795351718,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7171501,52.3028843,"https://www.google.com/maps?q=52.3028843,4.7171501",North Holland
795351719,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7175565,52.3026657,"https://www.google.com/maps?q=52.3026657,4.7175565",North Holland
795351720,Pad om de Noord,,2132 PP,Hoofddorp,Netherlands,4.7174579,52.3027194,"https://www.google.com/maps?q=52.3027194,4.7174579",North Holland
